phase,lon,lat,VwIND
Early,-165,-87.5,0.05874576512280485
Early,-165,-85,0.3568723398305246
Early,-165,-82.5,0.5556901307625929
Early,-165,-80,0.4020873073239635
Early,-165,-77.5,-0.08498297941465273
Early,-165,-75,-0.6341829716557204
Early,-165,-72.5,-0.9524992849715666
Early,-165,-70,-0.9711492745428989
Early,-165,-67.5,-0.8328637572137343
Early,-165,-65,-0.6806876308352247
Early,-165,-62.5,-0.5405073521655985
Early,-165,-60,-0.37956794130419574
Early,-165,-57.5,-0.2074898285279162
Early,-165,-55,-0.07224596897848479
Early,-165,-52.5,0.0018609002154621578
Early,-165,-50,0.033272888772105116
Early,-165,-47.5,0.019866639643120777
Early,-165,-45,-0.06236049167707502
Early,-165,-42.5,-0.20720224367888582
Early,-165,-40,-0.3607955992291748
Early,-165,-37.5,-0.46481192611116656
Early,-165,-35,-0.5155624121666424
Early,-165,-32.5,-0.5438586921930197
Early,-165,-30,-0.5567301920177734
Early,-165,-27.5,-0.5449176276464757
Early,-165,-25,-0.5007910284200429
Early,-165,-22.5,-0.427984812601347
Early,-165,-20,-0.3270250984857394
Early,-165,-17.5,-0.21563469627825418
Early,-165,-15,-0.12508017445235023
Early,-165,-12.5,-0.08320843633871777
Early,-165,-10,-0.07802482459137054
Early,-165,-7.5,-0.0575381065601996
Early,-165,-5,0.017108765625879967
Early,-165,-2.5,0.1323065884542671
Early,-165,0,0.22826628467355162
Early,-165,2.5,0.26267872521213737
Early,-165,5,0.25658797690560503
Early,-165,7.5,0.2653212491601325
Early,-165,10,0.2961720402900502
Early,-165,12.5,0.28970446117205284
Early,-165,15,0.1854422950820616
Early,-165,17.5,0.02084847791528892
Early,-165,20,-0.12101237405449622
Early,-165,22.5,-0.21622067013434393
Early,-165,25,-0.32717934415857486
Early,-165,27.5,-0.47626111173913166
Early,-165,30,-0.5765641595057907
Early,-165,32.5,-0.5098147071229763
Early,-165,35,-0.2450541762296325
Early,-165,37.5,0.139163585056352
Early,-165,40,0.5219397258858082
Early,-165,42.5,0.7699756381830887
Early,-165,45,0.7846803810722758
Early,-165,47.5,0.5935538738644803
Early,-165,50,0.3651707172212447
Early,-165,52.5,0.2578937846203702
Early,-165,55,0.2716272938838512
Early,-165,57.5,0.29767020598350086
Early,-165,60,0.2928018852864175
Early,-165,62.5,0.3092133683171615
Early,-165,65,0.3580029558929574
Early,-165,67.5,0.3543486182210057
Early,-165,70,0.24306207771991148
Early,-165,72.5,0.10218699754338076
Early,-165,75,0.026974750018228376
Early,-165,77.5,0.0024716861328026086
Early,-165,80,-0.04579717607315908
Early,-165,82.5,-0.11602094924660637
Early,-165,85,-0.13521243783762163
Early,-165,87.5,-0.07237632338571862
Early,-165,90,0.0104884798064926
Early,-162.5,-90,-0.03846051453592438
Early,-162.5,-87.5,0.10113524607170579
Early,-162.5,-85,0.3877608650461523
Early,-162.5,-82.5,0.5474436424375456
Early,-162.5,-80,0.33665255970687286
